6,7,""" 새로운 프로젝트를 통해 배운 능동적 태도의 중요성""제게 열정적으로 도전했던 순간은 석사 진학 후 처음 맡은 프로젝트 진행이였습니다. 연구실에 들어온지 불과 3일이 안되던 날 제게 0000을 개발하는 1인 프로젝트가 주어졌습니다. 프로젝트 시작부터 많은 어려움이 있었습니다. 연구실에는 외국인 14명, 졸업하는 선배 한명이 있었고 각기 다른 분야를 전공하여 프로젝트에 관련된 도움을 받을 수 없었습니다. 프로젝트 기간과 목표치는 이미 정해져 있는 상태였으며 저에게 상당한 책임감이 주어져 부담감을 느꼈습니다. 하지만 제가 시작하지 않으면 아무것도 이룰 수 없다는 것을 알았고 이 프로젝트를 통해서 역량을 키우고 능력을 보여줄 수 있는 기회라고 생각하였습니다. 그 뒤로 관련된 수많은 논문들과 전공 서적을 찾아 이론들을 성립할 수 있었고 광학 설계를 진행 하였습니다. 이론을 확인하기 위해 광학 설계 프로그램 회사에 가서 프로그램 교육을 받고 시뮬레이션을 진행하여 이론을 확립 하였고 실제로 필터모듈을 제작할 수 있었습니다.설계에 필요한 광학필름 재료를 얻기 위해 수많은 업체에 요청을 하였고 획득한 광학필름을 사용하여 실험을 세팅하고 데이터들을 측정하였습니다. 목표치에 도달하기 위해 실험을 밤 낮 없이 진행하면서 광학 설계도 수도 없이 바꿔 나갔습니다. 실험이 끝나면 데이터를 분석하고 매일 아침 교수님과 미팅을 하여 수정 사항들을 확인하고 진행해 나갔습니다. 결국 목표치 보다 높은 데이터를 획득 할 수 있었으며 소프트웨어 학과 연구생과 협업하여 컴퓨터상에서 컨트롤과 데이터 분석이 가능한 프로그램을 제작, 최종적으로 분광필터 모듈을 개발할 수 있었습니다. 프로젝트는 좋은 성과를 거두었고 최종보고서를 작성하고 완료 했을 때의 쾌감을 잊지 못합니다. 또한 프로젝트를 진행하면서 수많은 업체, 다른 연구실 연구원생과의 협업을 통하여 협업의 중요성과 저한테 일이 주어졌을 때 능동적인 태도가 얼마나 중요한지 배울 수 있었습니다."
6,6,디스플레이 트렉 이수 / 디스플레이 장비부품 전문인력양성(000협회 주관)프로젝트 3건 진행분광영상용 파장조절 광원 및 영상 처리 기술 개발파장조절 나노-바이오 실시간 미세 분광 영상 장치 및 영상처리 기술 개발주야간 겸용 TFT Free 능동구동 Color 전자종이 원천기술개발학회발표복굴절 필름과 1/4파장 판을 이용한 밴드패스 필터 제작 / 0000Smart Reflector using Photo-luminescence Cholesteric Liquid Crystal Film / 0000Narrow band pass filter using Birefringence film and quarter-wave film / 0000논문Smart reflector using photoluminescence cholesteric liquid crystal for electrowetting displays / 0000
6,1,"""TV, 디스플레이 산업의 성장""TV, 디스플레이이 산업은 고성장, 정체, 새로운 패러다임으로 위기를 극복하며 성장해왔습니다. LG전자는 과거부터 디스플레이 트렌드를 이끌어왔습니다. 2017년 LG전자 신제품 발표회에서는 기존의 LED+QD시트의 LCD TV보다 진화된 나노셀 디스플레이를 선보였으며 시그니처 올레드 TV W 신제품을 발표하여 TV의 패러다임을 다시 한 번 바꿨습니다. 미래의 TV, 디스플레이 시장을 선두하고 트렌드를 바꿀 차세대 디스플레이의 제작에는 소재 연구개발이 중요한 역할을 차지한다고 생각합니다. 과거 CRT, LCD, 그리고 OLED까지 소재가 변하면서 진화해왔으며 소재 개발이 중요한 부분을 차지하였습니다.저는 석사 기간 동안 주야간 겸용 0000 개발이라는 프로젝트에 참여하였습니다. 9개 기관이 참여하였고 새로운 개념의 디스플레이 제작이 목표였습니다. 저는 액정 재료와 발광 dye를 혼합하여 낮에는 반사형 디스플레이, 밤에는 발광형 디스플레이로써 주야간 겸용 발광/반사 지능형 반사판 연구를 진행하였습니다. 재료의 농도, 혼합 비율, 배향막에 따른 특성을 연구하였고 반사/ 발광 효율, 색 재연성 개선을 진행하였습니다. 이에 머물지 않고 RM이라는 고분자 재료를 혼합하여 플렉서블 디스플레이에 적용 가능한 필름형 반사판을 제작하였습니다. 프로젝트 최종 결과 발표회에서 새로운 디스플레이의 가능성을 보여주었으며 사업화 가능성을 인정받아 성공적으로 마무리되었습니다. 또한 제가 연구한 결과를 바탕으로 0000저널에 논물을 게재할 수 있었습니다.저의 새로운 디스플레이 제작, 재료 연구에 대한 지식, 경험들을 바탕으로 LG 소재/ 생산기술원의 일원이 되어 LG 전자의 차세대 디스플레이 제작을 위한 소재 연구개발 부분에 기여하기 위하여 LG전자에 지원하게 되었습니다."
6,3,"입사 후 주어진 업무에 대하여 빠르게 적응해 나가겠습니다. 선배님들의 경험과 노하우를 습득하여 업무를 진행하고 직무에 대한 끊임없는 공부를 통하여 미래의 트렌드와 연구개발 방향성을 파악하겠습니다. 제가 지원한 소재/ 생산 연구개발 부분에서 연구 경험을 바탕으로 TV, 디스플레이 제작 시 타사의 재료 특허를 사용, 인수하지 않고 재료 원천특허 보유를 위한 재료 연구에 기여하겠습니다. 현재 OLED의 경우 발광효율 향상을 위해 미국 UDC사의 인광 소재 사용이 필수적이며 이러한 점들을 꾸준한 소재 개발을 통하여 타사의 재료 의존도를 낮추겠습니다. 향후 선임 연구원이 되어서는, 그동안 저의 지식과 노하우를 바탕으로 연구된 재료가 사용된 차세대 디스플레이가 제작되어 LG전자가 글로벌 리더의 자리를 지켜가는데 도움이 되고 싶습니다."
3,6,"[문제 해결사]문제가 발생했을 때, 피하지 않고 해결하고자 도전하는 것이 저만의 차별화된 강점입니다.던킨도너츠 아르바이트 시절 평균 12만원의 품절비용이 발생하는 문제가 있었습니다. 학교 앞에 위치한 지점의 특성상 기숙사에 사는 학우들의 이동이 많은 목, 금요일에는 평소의 오전 발주량으로 수요가 충족되지 않았기 때문입니다.문제점을 해결하기 위해 매일 4시간씩 한 달간 ‘빵을 사지 못하고 돌아가는 손님 수’와 ‘오전 발주량이 완전히 판매되는 시간’ 데이터를 수집하여 각 요일별로 데이터를 비교분석하였습니다. 그리고 이를 토대로 목, 금요일에 오전 발주량을 80개 늘리고, 2차 발주시간을 평소보다 1시간 앞당기는 최적의 방안을 도출해냈습니다. 한 달간 시험운행 한 결과 품절 비용이 12만원에서 2만원으로 줄어, ‘품절비용 83%감소’라는 결과를 얻을 수 있었습니다.이러한 성과를 낼 수 있었던 이유는 저의 의견을 존중해주신 점장님이 계셨기 때문입니다.이를 계기로 고객 만족을 위해 도전할 때, 저의 도전정신에 든든한 후원자가 되어줄 회사에서 일하고 싶다는 직업관이 생기게 되었습니다. 이것은 기아자동차의 인재상인 ‘도전의 인재’와 일맥상통하는 부분이라고 생각합니다.따라서 회사는 나의 도전정신을 후원해주고, 나는 회사의 성장을 위해 도전함으로써 저와 기아자동차의 ‘동반성장’을 이뤄내는데 기여할 수 있다고 자부합니다."
3,6,"[최적의 효율성을 선도하는 Eng'r]생산운영 직무를 수행하면서 가동률 및 QCD 향상이라는 목표를 달성하고 싶습니다. 이것이 기반이 되어 최종적으로는 제 손을 거쳐 양산된 자동차의 모터쇼에 참가하는 것이 저의 비전입니다.첫째, 산업공학도로서 공정의 효율성을 향상시키기 위한 지식과 경험을 가지고 있습니다.전공 프로젝트에서 B사 TCU 하우징공정의 불균등한 작업부하문제를 효율적인 인력 재배치를 통해 개선시킨 경험이 있습니다.우선 문제를 해결하기 위해 ‘사이클 타임 및 작업부하 편차 최소화’를 목표로 설정했습니다. 그리고 X-pressMP를 이용해 목적함수와 제약식 수리모형을 세워 최적해를 계산했습니다.이렇게 도출된 최적해를 ARENA를 이용해 기존 인력할당안과 비교하였고, 기존보다 평균 부하율이 3%, 표준편차가 약 0.12 줄어들어 각 라인별 부하율이 기존보다 균등해진 결과를 얻을 수 있었습니다.결론적으로 최적값을 이용한 인력 재배치를 통해 사이클타임을 줄일 수 있었고, 25%의 임금 절감률을 도출해낼 수 있었습니다.위와 같은 지식과 경험은 입사 후 공정에서 발생하는 문제에 적극적으로 대응해 공정의 효율성을 높이는데 값진 밑거름이 될 것입니다.둘째, 효율적인 일정관리와 실행력 향상을 위해 노력해왔습니다.대학생은 학기 4개월, 방학 2개월이라는 특징을 고려하여 달력 4개월 치를 코르크 보드 판에 붙였고, 4개월을 한눈에 보면서 일정관리를 해보았습니다. 덕분에 중장기적인 계획을 효율적으로 관리할 수 있었고 나아가 프로젝트, 강의마다 별도의 시간을 관리하는 방식으로 발전할 수 있었습니다.기아자동차 생산운영 입사 후에도 현장에서 월간, 주간, 연간 업무계획을 체계적으로 세워 최고의 생산효율을 도출해내는 작업현장을 만들 수 있도록 support하겠습니다."
3,8,"[긍정 바이러스]고된 환경 속에서 팀원들과 협업마저 이루어지지 않았던 캄보디아 건축봉사활동이 가장 힘들었던 경험입니다. 학부 3학년 때 캄보디아 건축봉사활동을 추진해서 진행한 경험이 있습니다. 힘들고 고된 환경 탓에 힘든 일은 서로 미루며 다투는 일이 비일비재했습니다.덥고 습한 것도 힘들었지만, 서로 버팀목이 되어줄 팀원들이 없다는 사실이 더욱 힘들었습니다. 저는 우울한 팀 분위기를 해결해보고자 건축봉사를 가기 전 아이스박스에 얼음물과 음료수를 준비하여 팀원들에게 “힘내보자!”라는 말을 건네며 나눠주었습니다.또한 힘들고 서로가 미루는 일을 제가 먼저 하겠다고 자진했고, 땡볕에서 땅의 불순물 고르는 활동을 하루종일해서 얼굴이 빨갛게 익었을 때도 제 자신을 ‘토마토’라고 말하며 팀원들에게 웃음을 주기도 했습니다.긍정적인 마인드로 팀원들과 소통하려 노력한 덕분에 이후로는 모두가 진심을 다해 건축봉사에 임하게 되었고, 다른 팀보다 2일 먼저 집을 완성할 수 있었습니다.이러한 경험을 계기로, 팀에 긍정적인 분위기가 형성될 때 모두가 최고의 협업과 실력을 발휘할 수 있다는 것을 깨닫게 되었습니다.업무를 하다보면 이해관계가 다른 다양한 세대, 유관부서와의 소통은 필수적입니다. 매순간 긍정적인 마인드로 상대방과 소통하여, 최고의 협업과 실력을 발휘할 수 있는 생산현장을 만들겠습니다."
6,1,"[처음 본 스마트폰, 그리고 꿈을 향하여]저는 폴더폰, 슬라이드 폰에서 스마트폰으로 변하는 과정을 군대에서 경험하였습니다. 폴더폰을 사용하다 입대한 저에게 소대장은 갤럭시 S를 보여주었고 터치 형식, 전면부 디스플레이, 어플 기능들은 저에게 큰 충격으로 다가왔습니다. 군대를 전역한 후 자연스럽게 갤럭시 S2를 사용하게 되었고, 삼성의 스마트폰이 점점 더 발전되어가는 모습은 저에게 스마트폰에 관심을 가지게 해주기 충분하였습니다. 대학교에서 반도체 기반 융합학과인 나노광공학과에서 반도체 이론, 공정 원리, LED 공학 등의 학문 등을 익히며 더 좋은 스마트폰 개발에 대한 꿈을 키워왔습니다. 여기서 멈추지 않고 석사에 진학하여 디스플레이 이론, 공정에 대한 학문을 익히며 차세대 디스플레이 제작이라는 프로젝트에 참여한 경험이 있습니다. 저는 반도체, 디스플레이 분야를 전공하였고 이러한 지식과 경험들을 바탕으로 LSI 사업부 제품 중 세계 1위인 Display Driver IC 분야에서 기여할 수 있다고 생각하여 지원하게 되었습니다.[미래의 주역]석사 때 까지 키운 역량을 바탕으로 반도체 시장의 70% 이상인 시스템 반도체 부문에서 공정 오차를 최소화하여 높은 수율을 도출해 내고 싶습니다. 또한 시간, 퀄리티를 극대화할 수 있는 공정을 연구하고 인정받으며 꾸준한 자기 개발을 통해 삼성과 함께 성장해 나가는 인재가 되겠습니다."
6,2,"[진심을 다하면 내가 변하고, 내가 변하면 모든 것이 변한다]저는 어릴 적부터 왜소한 편에 다른 사람들 앞에 나서는 걸 싫어하는 소심한 아이였습니다. 대학교에 와서도 아무것도 이루지 못한 채 군대에 입대하였습니다. 하지만 군대 생활 도중 받은 `아들아 인생을 너의 것으로 만들어라, 마음 넓은 호수를 남자의 가슴에 품고 너의 꿈을 향해 달려가라`라는 어머니의 편지 한 통이 제 인생에 많은 것을 바꿨습니다. 편지를 받은 뒤 저는 어머니의 말씀대로 제 인생을 제 것으로 만들기 위해 노력해왔습니다. 콤플렉스인 왜소한 몸을 키우기 위해 운동선수 출신인 타소대 선임에게 찾아가 부탁하여 운동을 배웠고 전역할 시기쯤에는 소대에서 가장 몸이 좋은 선임이 될 수 있었습니다. 복학 후에는 학생의 본분인 학업에 항상 충실히 임하였고 그 결과 교내 장학금을 3번 받을 수 있었습니다. 또한 소심한 성격을 극복하기 위해 발표할 기회가 있을 때마다 사람들 앞에서 발표를 하며 자신감을 키워나갔습니다.이러한 노력들이 감추고 싶던 단점들을 이겨내고 주어진 일을 열정적으로 자신감 있게 해나갈 수 있는 단단한 밑거름이 되었습니다. 시간이 지나고 나니 꿈을 향해 달려가는 저의 모습을 볼 수 있었습니다. 저는 노력하면 많은 것들을 바꿀 수 있다는 걸 깨달았고 열정적인 마음이 얼마나 중요한지 알고 있습니다. 앞으로 삼성전자에 입사하여 주어진 업무에 최선을 다하며 미래에 많은 것들을 바꿔나갈 수 있는 글로벌 삼성 인재가 되겠습니다.[위플래쉬, 빛나는 별을 향하여]석사에 진학하여 연구실에 들어온 지 불과 3일이 안되던 날 저에게 9개 기관이 참여한 새로운 개념의 디스플레이 제작 프로젝트가 주어졌습니다. 연구실에는 외국인 14명, 졸업하는 선배 한 명이 전부였고 각기 다른 분야를 전공하여 프로젝트에 관련된 도움을 받을 수 없었습니다. 프로젝트 기간과 목표치는 이미 정해져 있는 상태였으며 저에게 상당한 책임감이 주어져 부담감을 느꼈습니다. 그런 상황을 아신 어머니는 영화를 좋아하는 저에게 위플래쉬라는 영화를 추천해주셨고 드러머인 주인공이 꿈을 향해 끊임없이 노력하고 결국 자신의 한계를 극복해 나가는 모습은 저에게 큰 감명을 주었습니다. 제가 시작하지 않으면 아무것도 이룰 수 없다는 것을 깨달았고 이 프로젝트를 통해서 역량을 키우고 능력을 보여줄 수 있는 기회라고 생각하였습니다. 그 뒤로 관련된 수많은 논문들과 전공 서적을 찾아 이론들을 성립할 수 있었고 각 기관과의 협업을 통해 프로젝트를 진행해 나갈 수 있었습니다. 목표치에 도달하기 위해 실험을 밤 낮 없이 진행하면서 데이터를 분석하고 수정 사항들을 고쳐나갔습니다. 프로젝트는 좋은 성과를 거두었고 최종 보고서를 작성하고 000에 논문을 게재하며 프로젝트가 완료됐을 때의 쾌감을 잊지 못합니다. 프로젝트를 통해 능동적인 태도가 얼마나 중요한지 배울 수 있었으며 이러한 경험을 바탕으로 위플레쉬 주인공처럼 삼성전자에 일원이 되어 빛나는 인재가 되도록 끊임없이 노력하고 발전해나가겠습니다."
6,11,"[치열한 스마트폰 시장]현재 한국, 미국, 유럽 등 선진국의 차세대 스마트폰 시장은 성숙기에 접어들었습니다. 최근 스마트폰 시장에서는 중국 업체들이 빠른 속도로 시장 지배력을 강화하며 성장세를 과시하고 있습니다, 화웨이의 경우 선두권 진입을 노리고 있으며 중국과의 스마트폰 기술격차는 빠르게 축소되고 있어 초기 프리미엄 효과를 누렸던 시장 점유율도 낮아지고 있습니다. 또한 최근 소비자들의 스마트폰 교체 주기는 늦어지고 있는 추세입니다. 따라서 차세대 스마트폰의 다양한 기술개발과 소비자의 니즈 파악이 필요하다고 생각합니다.우선, 새로운 기술 개발을 위한 꾸준한 R&D 투자를 통해 타사와의 기술격차를 벌리고 이를 기반으로 스마트폰 기술 트렌드를 파악하여 시장을 주도할 수 있는 제품 출시 할 수 있다고 생각합니다. 최근 삼성전자 system LSI는 10nm 핀펫 공정을 기반한 프리미엄 모바일 AP 엑시노스 9을 개발하여 기술격차를 벌여나가고 있습니다. 현재 스마트폰 교체 주기가 늦춰지는 이유 중 하나는 혁신 속도의 감소입니다. VR,AI와 같은 혁신적인 기술들을 통하여 고객의 니즈를 맞춰야 되는 시점에서, HSA기능과 VR기기에서 4K 해상도를 지원하는 엑시노스 9이 탑재된 스마트 폰은 소비자의 교체수요를 이끌 수 있다고 생각됩니다.이와 같이 새로운 기술 개발은 경쟁이 치열한 스마트폰 시장에서 돌파구가 될 수 있습니다.또한 갤럭시 S6,7 엣지와 같은 스마트폰 스크린 디자인의 획기적인 변화와 같이 차세대 디스플레이 중 하나인 플렉시블 디스플레이에 대한 디자인 개발에 주력해야 된다고 생각합니다 . 플렉시블 디스플레이는 기존 기술과 달리 휘어지게 됨에 따라 기존에 제한받던 디자인이 가능해졌습니다. 혁신적인 디자인의 스마트폰 제작이 가능하며 그에 따라 고객의 특성에 맞는 세분화 된 마케팅이 가능하다고 생각합니다.향후, 삼성전자의 엔지니어로서 끊임없는 연구개발과 미래의 트랜드 파악을 통해 스마트폰 시장을 이끌 수 있는 기술력 확보에 힘쓰겠습니다."
3,1,"[전자공학도가 펼칠 수 있는 꿈의 분야]이동성의 매체로만 인식되었던 자동차가 현재에는 안전/편의/IT융합기술 요구로 전자와 IT 기능이 추가되어 편의장치를 가진 생활공간으로 변화하고 있습니다. 이는 자동차에 적용되는 전자기술의 비중이 날로 커짐에 따라 전자공학도의 역량은 가히 필수적이라고 할 수 있습니다.저는 전자제어 분야에 특화되어있는 공학도로서, 자동차 전자제어시스템 분야의 첨단기술을 선도하는 개척자의 길을 걷기 시작한 현대오트론에 입사한다면, 자동차 전자제어 분야의 전문가가 되어 저와 회사가 함께 성장해 가는 꿈을 실현할 수 있다고 생각하여 지원하게 되었습니다.전자과를 전공하고 우수졸업을 하면서 전자 분야의 다양하고 깊은 지식을 쌓았고, 제어공학의 수업을 들으면서 Matlab을 사용한 제어시스템을 해석하고 설계하는 방법에 대해서 배웠습니다. 이는 자동차 첨단 전자제어시스템을 개발하는 데 큰 도움이 될 것이라 확신합니다.저는 전자분야 내에서도 반도체 쪽에 관심이 많아 반도체공학, 반도체소자, 전자회로1,2 수업을 들으며 관련 지식을 배워나갔습니다. 흥미를 가지고 열심히 공부하여 위 과목 모두 A+ 성적을 받았으며, 반도체 칩의 0000을 주제로 하는 프로젝트에서 가장 독창적이고 경제적인 방법으로 반도체 칩을 설계한 팀으로 뽑히게 되었습니다.이제는 이러한 경험을 바탕으로 현대오트론에 입사하여 차량 전자 제어기술에 필수적인 차량용 반도체를 연구 및 개발함으로써 ‘1등 차량의 1등 제어기술 개발’ 이라는 비전을 실천하는 데 이바지하고 싶습니다."
3,7,"[끊임없이 노력하는 자세]가장 열정적이고 도전적으로 임했던 것은 군대를 전역하고 복학한 뒤, 졸업할 때까지 끊임없이 성적장학금을 받기 위하여 공부했던 것입니다. 학생이라는 신분에 맞게 열심히 공부하여 전공지식에 관한 전문 역량을 쌓아가고 싶었습니다.개강하고 나서부터 매 수업시간 맨 앞자리에 앉기 위하여 1시간 전에 강의실에 들어가 수업을 준비했습니다. 수업시간에는 교수님의 말씀을 100% 이해하기 위해 노력했고, 이해가 안 되는 부분은 질문하거나 도서관에서 공부하면서 깨우쳤습니다. 수업이 끝나면 바로 도서관으로 달려가 수업시간에 배웠던 것들을 복습하고 이와 관련된 문제를 풀면서 이해도를 높였습니다. 평상시에는 아침 7시에 일어나 새벽 1시까지 공부하였고, 시험기간에는 그날의 목표를 달성하지 않으면 잠을 자지 않았습니다. 이러한 노력으로 모든 시험에서 최상위권의 성적을 받았고, 끊임없이 성적장학금을 받을 수 있었습니다. 또한, 3학년 1학기 때에는 학교 선배님께서 성적이 우수한 학생 1명에게만 주는 000 장학금이라는 교외성적장학금을 받을 수 있었습니다. 이러한 과정을 통해서 목표달성의 성취감을 얻으며, 노력은 절대 배신하지 않는다는 것을 다시 한 번 느낄 수 있었습니다. 이는 현대오트론에 입사하여서도 창의적이고 도전적인 문화 속에서 실패를 두려워하지 않는 도전정신과 직무에 있어서 세계 최고가 되겠다는 열정을 바탕으로 자동차 전자제어 분야의 최고 전문가가 되겠습니다."
3,5,"타인의 의견을 먼저 들으며 수용한다는 점이 저의 가장 큰 장점입니다.교내 전공과목 중 반도체 칩의 공정과정을 유추하는 프로젝트가 있었습니다. 이 프로젝트의 목표는 조원들과 협업하여 가장 경제적이고 독창적인 방법으로 소자의 제작공정을 유추하는 것이었습니다.여기서 저는 조의 리더로서의 역할을 수행하였습니다. 제가 생각하는 리더는 팀원에게 명령과 지시를 하는 사람이 아닌 팀원들의 의견을 전적으로 수용하고 조율하는 사람이라고 생각하였습니다. 조원들과의 잦은 만남과 소통을 통하여 프로젝트를 진행해나갔고, 조원들의 의견을 들으면서 제가 생각지 못했던 다양한 관점에서 문제를 바라볼 수 있었습니다. 이를 조합하여 계속해서 좀 더 나은 결과를 도출해나갔고, 결과적으로 가장 창의적이고 독창적인 방법으로 반도체 칩을 설계한 팀으로 뽑히게 되었습니다.단점은 일의 진행속도가 느릴 수 있다는 것입니다. 위의 프로젝트에서 모든 조원의 의견을 들으며 일을 진행해 나가다 보니 소수 의견에 따라 진행되는 팀보다는 진행이 조금 더딜 수 있다고 생각합니다. 하지만 빨리 일을 끝내기보다는 최대한 모든 조원의 의견을 수렴하고 싶었습니다. 비록 잦은 만남을 갖게 됐지만 다 같이 만들어나가는 분위기 속에서 조원들은 항상 즐거운 마음으로 프로젝트에 임했고, 결과적으로 가장 높은 점수를 얻으며 제일 우수한 팀으로 선정될 수 있었습니다."
3,7,"만 19세에 도전했던 호주 워킹홀리데이는 제 인생에 터닝 포인트이며 가장 소중한 경험이 되었습니다.먼저, 학생의 신분을 잠시 내려놓고 처음으로 부모님 곁을 떠나 도전했던 워킹홀리데이의 첫 시작은 순탄치 않았습니다. 한 달이 넘는 기간 동안 수없이 많은 이력서를 돌렸지만, 연락이 오는 곳은 없었고 저에게 좌절을 안겨다 줬습니다. 하지만 포기하지 않았습니다. 이력서를 돌렸던 곳까지 다시 한 번 들어가 구직생활을 계속하였고, 마침내 호텔 000을 시작으로 레스토랑, 농장 등 다양한 곳에서 일을 할 수 있었습니다. 다양한 곳에서 일하면서 새로운 문화와 조직에 융화되는 방법을 배웠고, 제 자신을 한 단계 성장시키는 중요한 계기가 되었습니다. 그렇게 6개월간 열심히 일하여 대략 3,000만 원이라는 적지 않은 돈을 벌 수 있었고, 스카이다이빙, 스노클링과 같은 다양한 activity와 호주 전국여행을 끝으로 워킹홀리데이를 성공적으로 마칠 수 있었습니다. 이러한 소중한 경험을 통하여 무엇이든지 극복할 수 있다는 자신감과 새로운 것에 대한 도전정신을 키울 수 있었습니다.이러한 경험은 군대에서도 간부님들과 선임분들에게 인정받아 중대에서 가장 중요한 역할인 서무계원을 맡았고, 복학 후에는 열심히 공부하여 끊임없이 성적장학금을 받을 수 있는 계기가 되었습니다.앞으로는 이러한 열정과 도전정신을 바탕으로 현대오트론에 입사하여 1등 차량의 1등 제어기술을 개발하는 데 이바지하며, 세계 최고 수준의 전자제어기술을 확보하여 자동차의 미래를 열어나가는 파트너가 될 수 있도록 이 한 몸바치겠습니다."
1,1,"‘명불허전 No.1’2015년 여름, 아이비리그 대학생들과 함께 국제교류 행사로 4박 5일 동안 함께 여행을 간 적이 있습니다. 그때 당시 갖고 있던 갤럭시 S2 HD LTE는 아이폰만 쓰던 그 친구들에게 매력적이고 재미있는 존재로 다가왔다고 했습니다. 한 제품을 4년 가까이 쓰고 있다고 했더니 눈을 동그랗게 뜨면서 놀랍다는 표정이 아직도 잊히지 않습니다. 삼성전자 제품을 이용하는 고객으로서 또 대한민국의 한 국민으로서 자랑할 수 있었던 그 순간은 굉장히 뿌듯했고 행복했던 시간이었습니다.뿌듯하고 자랑스러운 기억을 만들어 준 삼성전자 취업을 위해 다양한 활동으로 많은 경험을 쌓았습니다. 국제교류 행사 참가로 인해 외국인들로부터 한국에 대한 인식을 다시금 인지할 수 있었고, 사무직 아르바이트를 통해 회사 근무 시 업무태도와 타 부서와 협업할 때 필요한 센스를 터득하였습니다.‘지속 가능한 미래, 삼성으로부터’저는 삼성이 기술 개발에만 치우치지 않는 지속 가능한 미래로 향하는 데 그 중심에 서 있도록 만들 것입니다. 한정된 자원을 효율적으로 이용할 방안을 고민하고, 온실가스 배출량을 지금 수준보다 70% 낮은 수준으로 배출하는 데 이바지하고 싶습니다. 세계 최고 No.1 기업에서 끊임없는 기술 개발, 녹색 경영, 상생 등 사소한 것 하나까지 놓치지 않는 Only 1 기업으로 성장하도록 이끌겠습니다."
1,2,"‘부모님께 물려받은 보석 같은 2가지 사고’“자식은 부모의 거울이다.” 라는 말처럼 자식은 부모님의 사고와 행동을 그대로 물려받습니다. 자식을 올바르게 키워야 한다는 막중한 책임감과 함께 제 부모님은 욕심, 책임감이라는 보석 같은 2가지 사고를 물려주셨습니다.어렸을 때부터 3남매 중 중간위치에서 항상 양보했고, ‘나중에 받으면 되지’라는 생각이 컸습니다. 이런 저를 안타깝게 여기신 부모님께서는 저를 불러 네 눈앞에 있는 기회를 놓치지 말고 잡을 수 있는 건 최선을 다해서 잡으라는 말씀을 해주셨습니다. 그때부터 저는 저에게 주어진 기회를 놓치지 않고 잡으려는 욕심을 부리게 되었습니다.또한, 애써 잡은 기회를 다시 흘려보내지 않기 위해서는 주어진 일을 완전하게 끝낼 수 있는 책임감과 함께 욕심을 부려야 한다고 가르쳐주셨습니다. 이런 생각과 함께 맡은 일을 완수했더니 작년 겨울 아르바이트 했던 기업에서 올해 방학에도 함께 일하자며 연락을 주셨습니다. 평소에 쌓아왔던 올바른 행동가짐과 생각을 바탕으로 입사 후에도 철저한 주인의식, 책임감과 함께 주어진 업무를 완벽하게 완성하겠습니다.‘최고를 향해 성장할 수 있었던 삼성 직업 멘토링’제 생활신조는 ‘노력과 성실함을 이기는 완벽함은 없다.’ 입니다. 원하는 것을 얻기 위해 부지런한 노력만으로 모든 일을 하려다 보니 정도가 최고의 방법이라 착각하고 정해진 길로 걸으려고 하고 다른 길을 걸으려 하지 않는 제 모습을 발견했습니다. 따라서 고지식한 방법만 유지하고자 하는 행동을 바꾸고 싶은 마음에 ‘0000’이라는 프로그램에 참가하게 됐습니다. 저희 멘토링 팀은 5명의 멘티와 멘토님 모두 비슷한 나잇대여서 본인이 가지고 있는 것들을 마음껏 풀어내어 함께하는 즐거움을 더욱 크게 만들어주었습니다.멘토님이 해주신 말씀 중 제일 인상 깊었던 것은 한 가지에 몰입하되 그 일이 완료된 후에는 충분한 휴식과 당근으로 다시 충전할 수 있게 해주라는 것이었습니다. 무식할 정도로 앞으로 밀고 나가는 것만 할 줄 알았던 저에게 적절한 휴식의 중요성과 충분한 보상의 중요성을 일깨울 수 있는 돈보다 더 소중한 기회였습니다. 팀원들과 함께 공원으로 소풍도 가고, 좋은 일은 함께 축하해주면서 함께하는 시간이 늘어갈수록 사람이 재산이 될 수 있음을 다시금 느낄 수 있었습니다.서로 바빠 자주 만나지는 못했지만 만날 때 만큼은 서로에게 집중했고, 함께 멋진 사람이 되어가는 것이 얼마나 아름다운 것인지 알 수 있었던 좋은 경험이었습니다. ‘0000’ 프로그램은 20여 년 동안 한 가지 방식을 고집했던 저에게 다양한 관점의 수용과 포용을 일깨워줬습니다. 또한, 다양한 방향의 시도를 통해 주어진 문제를 해결하고 그 문제를 만족할 수 있을 정도로 완성한 뒤에 다가오는 쾌감과 짜릿함을 일깨어주었습니다. 멘토링 프로그램이 아닌 다른 대외 활동에서도 다양한 관점에서 바라볼 힘을 기를 수 있는 밑바탕을 단단하게 만들어주었습니다."
